Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
DE002020,aldi_nord_de,ALDI Nord,,Solingen,Nordrhein-Westfalen,,DE,+49 800 7234870,,Mo-Sa 07:00-20:00,ALDI Nord,Q41171373
6037,netto_de,Netto Marken-Discount,,Solingen,Nordrhein-Westfalen,,DE,,https://www.netto-online.de/filialen/solingen/merscheider-str-141/6037,Mo-Sa 07:00-21:00,Netto Marken-Discount,Q879858
4b18fc87-c487-3bdb-b104-c70e68199a9d,penny_de,Penny Aufderhöhe,,Solingen,Nordrhein-Westfalen,,DE,,https://www.penny.de/markt/solingen/1775128/penny-aufderhoehe-lohdorfer-str-246-friedenstr,Mo-Sa 07:00-22:00,Penny,Q284688
,visa,,,SOLINGEN,NORDRHEIN-WESTFALEN,,DE,,,,,
,visa,,,SOLINGEN,NORDRHEIN-WESTFALEN,,DE,,,,,
,visa,,,SOLINGEN,NORDRHEIN-WESTFALEN,,DE,,,,,
,visa,,,SOLINGEN,NORDRHEIN-WESTFALEN,,DE,,,,,
