Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
6a1ce7643cb9df06454fad442da3745a,western_union,DUGGAL FOREX PRIVATE LIMITED,,Delhi,DELHI,,IN,(+91) 11-9811964693,https://location.westernunion.com/in/delhi/delhi/6a1ce7643cb9df06454fad442da3745a,Mo-Su 07:30-23:30,Western Union,Q861042
3e00a6a20e832585ed5bc0a061d3250f,western_union,UDAY TRADING COMPANY,,Delhi,DELHI,,IN,+91 85109 93010,https://location.westernunion.com/in/delhi/delhi/3e00a6a20e832585ed5bc0a061d3250f,Mo-Su 08:00-20:00,Western Union,Q861042
a7e4aa01c0cadc5fe95510523f061559,western_union,CDH FOREX PVT LTD,,Delhi,DELHI,,IN,+91 97114 11999,https://location.westernunion.com/in/delhi/delhi/a7e4aa01c0cadc5fe95510523f061559,Mo-Su 09:00-21:00,Western Union,Q861042
6716fad548bc3ef1a48203d4ddd5228b,western_union,J K COMMUNICATION,,Delhi,DELHI,,IN,+91 92128 20516,https://location.westernunion.com/in/delhi/delhi/6716fad548bc3ef1a48203d4ddd5228b,Mo-Su 09:00-21:00,Western Union,Q861042
