Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
518597,bash_za,THE BED STORE SIX FOUNTAINS PRETORIA,,PRETORIA,Gauteng,,ZA,,https://bash.com/store/the-bed-store-six-fountains-pretoria-0002/518597,Mo 09:00-12:00; Tu-Sa 09:00-18:00; Su 09:00-13:00,The Bed Store,Q116429563
382,blue_bottle_liquors_za,Sunnyside Oasis Blue Bottle Liquors Express,,Pretoria,Gauteng,,ZA,,,,Blue Bottle Liquors,Q116861688
1983,footgear_za,Footgear Pretoria CBD &#8211; Madiba Street,Cnr Madiba & Lilian Ngoyi St,Pretoria,Gauteng,,ZA,+27 87 086 8528,https://www.footgear.co.za/stores/footgear-pretoria-cbd-madiba-street/,,Footgear,Q116290280
2001,footgear_za,Footgear Thabo Sehume,41 Bureau Lane,Pretoria,Gauteng,,ZA,+27 87 086 8608,https://www.footgear.co.za/stores/footgear-thabo-sehume/,,Footgear,Q116290280
1937,footgear_za,Footgear Mamelodi,"Cnr Stormvoel Rd & Boundary Dr, Shop K05",Pretoria,Gauteng,,ZA,+27 87 086 8549,https://www.footgear.co.za/stores/footgear-mamelodi/,,Footgear,Q116290280
95fe983e-51c6-48c0-9d5b-3a9d2841163d,nandos_za,Nando's Menlyn Park Drive Thru,,Pretoria,Gauteng,,ZA,+27 12 365 3156,https://store.nandos.co.za/details/menlyn-park-drive-thru,Mo-Th 10:00-22:00; Fr 10:00-23:00; Sa-Su 10:00-22:00,Nando's,Q3472954
9d41d634-e7d8-4264-9e36-6b505cce06f6,nandos_za,Nando's Sunny Park Centre,,Pretoria,Gauteng,,ZA,+27 12 341 3343,https://store.nandos.co.za/details/sunny-park-centre,Mo-Th 09:00-21:00; Fr-Sa 09:00-22:00; Su 10:00-20:00,Nando's,Q3472954
c428ac81-9263-4109-a69b-383de0eddb41,nandos_za,Nando's Tramshed,,Pretoria,Gauteng,,ZA,+27 12 320 3454,https://store.nandos.co.za/details/tramshed,Mo-Th 09:00-20:00; Fr-Sa 09:00-21:00; Su 10:00-20:00,Nando's,Q3472954
10043034,shell,NYATI MOTORS,,PRETORIA,Gauteng,,ZA,+27 12 541 0278,https://find.shell.com/za/fuel/10043034-nyati-motors,24/7,Shell,Q110716465
10043029,shell,BEREA MOTORS,,PRETORIA,Gauteng,,ZA,+27 12 320 4925,https://find.shell.com/za/fuel/10043029-berea-motors,24/7,Shell,Q110716465
