Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
b720d50bcad58de3458a9fab41e37c47,western_union,TABACCHERIA PORTOFRANCO DI MOCANU ANISOA,,Verona,VERONA,,IT,+39 045 892 1171,https://location.westernunion.com/it/verona/verona/b720d50bcad58de3458a9fab41e37c47,Mo-Sa 07:00-19:30; Su 08:30-12:30,Western Union,Q861042
d0089f873b7fc02e371da5756099f1f3,western_union,EUROBAR DI ALBRIGI ALESSANDRO,,Verona,VERONA,,IT,+39 045 892 3072,https://location.westernunion.com/it/verona/verona/d0089f873b7fc02e371da5756099f1f3,Mo-Fr 07:30-19:00; Sa 07:30-13:00,Western Union,Q861042
709c0c701f6960fa4f67165d1b10a8a7,western_union,CIVICO 11 CAFFE E TABACCO,,Verona,VERONA,,IT,+39 045 259 5937,https://location.westernunion.com/it/verona/verona/709c0c701f6960fa4f67165d1b10a8a7,Mo-Sa 06:30-19:30; Su 08:00-13:00,Western Union,Q861042
96dd24720c6ea1f3b54f522303385c60,western_union,MD ANILA SOCIETA  A RESPONSABILITA LIMI,,Verona,VERONA,,IT,+39 045 657 3798,https://location.westernunion.com/it/verona/verona/96dd24720c6ea1f3b54f522303385c60,Mo-Su 08:00-21:00,Western Union,Q861042
