Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
1604,coffee_like,Coffee Like,"просп. Ленина, 121",Урюпинск,Volgograd,,RU,,,Mo-Su 08:00-22:00,Coffee Like,Q55662627
2406,coffee_like,Coffee Like,"ул. Ленина, 121",Урюпинск,Volgograd,,RU,,,,Coffee Like,Q55662627
2288,coffee_like,Coffee Like,"ул. Фроловская, 1",Фролово,Volgograd,,RU,,,,Coffee Like,Q55662627
1037,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Маршала Ерёменко, 126",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
1260,wildberries,Wildberries,"Волгоградская область, Волжский, проспект имени Ленина, 75",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
1321,wildberries,Wildberries,"Волгоградская область, Волгоград, бульвар Энгельса, 28Д",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
1411,wildberries,Wildberries,"Волгоградская область, Волгоград, улица 8-й Воздушной Армии, 14",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
1585,wildberries,Wildberries,"Волгоградская область, Урюпинск, улица Гагарина, 43",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
1887,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Борьбы, 7",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
2020,wildberries,Wildberries,"Волгоградская область, Волгоград, улица 51-й Гвардейской Дивизии, 30",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
2047,wildberries,Wildberries,"Волгоградская область, Волгоград, Рабоче-Крестьянская улица, 33",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
2111,wildberries,Wildberries,"Волгоградская область, Михайловка, улица Некрасова, 15",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
2128,wildberries,Wildberries,"Волгоградская область, Жирновск, улица Ломоносова, 75",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
2456,wildberries,Wildberries,"Волгоградская область, Волжский, улица Мира, 55",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
2518,wildberries,Wildberries,"Волгоградская область, Волжский, улица Энгельса, 30",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
2555,wildberries,Wildberries,"Волгоградская область, Калач-на-Дону, Октябрьская улица, 260А",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
2563,wildberries,Wildberries,"Волгоградская область, Волгоград, Пражская улица, 13",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
2620,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Рокоссовского, 54",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
2779,wildberries,Wildberries,г. Камышин (Волгоградская область) 5 мкр  д. 70,,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
2790,wildberries,Wildberries,"Волгоградская область, Волгоград, Университетский проспект, 19",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
2846,wildberries,Wildberries,"г. Камышин (Волгоградская область), Пролетарская улица, д. 54",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
2852,wildberries,Wildberries,"Волгоградская область, Котельниково, улица Войкова, 75",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
3131,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Писемского, 22",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
3383,wildberries,Wildberries,"Волгоградская область, Волгоград, Новороссийская улица, 2Б",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
3413,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Вучетича, 26",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
3433,wildberries,Wildberries,"Волгоградская область, Дубовка, Московская улица, 65",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
3476,wildberries,Wildberries,"г. Волгоград (Волгоградская область), улица Мира, д. 20",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
3483,wildberries,Wildberries,"г. Фролово (Волгоградская область), Пролетарская улица, д. 25",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
3509,wildberries,Wildberries,"Волгоградская область, Волгоград, проспект имени В.И. Ленина, 72Б",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
3516,wildberries,Wildberries,"г. Урюпинск (Волгоградская область), улица Доценко, д. 19",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
3693,wildberries,Wildberries,"Волгоградская область, Волгоград, Колосовая улица, 12",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
3765,wildberries,Wildberries,"Волгоградская область, Волгоград, проспект Металлургов, 6",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
3777,wildberries,Wildberries,"Волгоградская область, Новоаннинский, Рабочая улица, 92",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
3848,wildberries,Wildberries,"Волгоградская область, Волгоград, Пугачёвская улица, 20",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
3862,wildberries,Wildberries,"г. Котово (Волгоградская область), улица Мира, д. 112В",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
4067,wildberries,Wildberries,"Волгоградская область, рабочий посёлок Городище, проспект Ленина, 10",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
4132,wildberries,Wildberries,"Волгоградская область, Волжский, Коммунистическая улица, 1",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
5143,wildberries,Wildberries,"Волгоградская область, Волгоград, Туркменская улица, 14",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
5223,wildberries,Wildberries,"Волгоградская область, Краснослободск, улица Ленина, 76",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
5535,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Кропоткина, 1А",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
5548,wildberries,Wildberries,"г. Волжский (Волгоградская область), улица имени Николая Кухаренко, д. 4",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
5631,wildberries,Wildberries,"Волгоградская область, Волгоград, Ополченская улица, 37",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
100300,wildberries,Wildberries,"г. Николаевск (Волгоградская область), Республиканская улица, д. 84",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
103113,wildberries,Wildberries,"Волгоградская область, Камышин, 3-й микрорайон, 13А",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
103302,wildberries,Wildberries,"Волгоградская область, Суровикино, Шоссейная улица, 7Б",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
104051,wildberries,Wildberries,"г. Волгоград (Волгоградская область), Невская улица, 11А",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
104187,wildberries,Wildberries,"г. Волжский (Волгоградская область), площадь Труда, д. 19",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
105473,wildberries,Wildberries,"г. Ленинск (Волгоградская область), улица Карла Маркса, д. 59",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
105662,wildberries,Wildberries,"Волгоградская область, Михайловка, улица Киквидзе, 46",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
105999,wildberries,Wildberries,г. Волгоград (Волгоградская обл) бульвар 30-летия Победы 19 Б,,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
106466,wildberries,Wildberries,"Волгоградская область, рабочий посёлок Иловля, улица Будённого, 2",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
106498,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Маршала Ерёменко, 44",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
106567,wildberries,Wildberries,"Волгоградская область, Волгоград, улица 40 лет ВЛКСМ, 21",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
106902,wildberries,Wildberries,"Волгоградская область, Волгоград, улица 64-й Армии, 125",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
107504,wildberries,Wildberries,г. Палласовка (Волгоградская обл) Остравская 26а,,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
107695,wildberries,Wildberries,"г. Камышин (Волгоградская область), ул. Мира д. 18",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
109500,wildberries,Wildberries,"Волгоградская область, Урюпинск, Советская улица, 154",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
109779,wildberries,Wildberries,"г Волгоград Волгоградская область, городской округ Волгоград проезд Дорожников 44",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
109801,wildberries,Wildberries,"г Волгоград Волгоградская область, городской округ Волгоград Университетский проспект 57",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
109869,wildberries,Wildberries,г Волжский (Волгоградская область) проспект Дружбы 105,,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
110415,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Поддубного, 1",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
110904,wildberries,Wildberries,"Серафимович Волгоградская область, Серафимовичский район Минаевский переулок 27А",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
111211,wildberries,Wildberries,"Светлый Яр Волгоградская область, Светлоярский район 2-й Микрорайон 11",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
111230,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Римского-Корсакова, 8",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
111713,wildberries,Wildberries,"Волгоградская область, рабочий посёлок Средняя Ахтуба, улица Ленина, 47",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
111934,wildberries,Wildberries,"Жирновск Волгоградская область, Жирновский район улица Ломоносова 37",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
111984,wildberries,Wildberries,г Камышин (Волгоградская область) Гороховская улица 139,,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
112976,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Грибанова, 20",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
116436,wildberries,Wildberries,Рудня (Волгоградская область) Октябрьская улица 79А,,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
117196,wildberries,Wildberries,"Ольховка (Волгоградская область), Почтовая улица 8",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
117634,wildberries,Wildberries,"Чернышковский (Волгоградская область), улица 2-й Гвардейской Армии 10",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
117979,wildberries,Wildberries,г Волжский (Волгоградская область) улица Мира 121А,,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
118857,wildberries,Wildberries,Волжский (Волгоградская область) улица Академика Королёва 3Г,,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
119404,wildberries,Wildberries,"Волгоградская область, Волжский, улица Энгельса, 22",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
121195,wildberries,Wildberries,"г Палласовка, Ленина 3/1а",,Volgograd,,RU,,,Mo-Su 10:00-22:00,Wildberries,Q24933714
123098,wildberries,Wildberries,"Волгоград Волгоградская область, городской округ Волгоград бульвар Энгельса 9",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
123302,wildberries,Wildberries,"г Волжский, Улица Имени Генерала Карбышева 120",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
124117,wildberries,Wildberries,"г Волгоград, Улица 8-Й Воздушной Армии 66а",,Volgograd,,RU,,,Mo-Su 09:00-21:00,Wildberries,Q24933714
124990,wildberries,Wildberries,"п Октябрьский, Торговая Улица 1",,Volgograd,,RU,,,Mo-Su 09:00-20:00,Wildberries,Q24933714
125435,wildberries,Wildberries,"г Волжский, Улица 40 Лет Победы 26",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
125856,wildberries,Wildberries,"Михайловка Волгоградская область, городской округ Михайловка 2-я Краснознаменская улица 8",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
125941,wildberries,Wildberries,"г Волжский, Проспект Имени Ленина 14",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
126366,wildberries,Wildberries,"г Волгоград, Пугачёвская Улица 5г",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
126391,wildberries,Wildberries,"Котово Волгоградская область, Котовский район улица Победы 9",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
127334,wildberries,Wildberries,"Волгоград Волгоградская область, городской округ Волгоград Санаторная улица 16",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
127887,wildberries,Wildberries,"рабочий посёлок Новониколаевский, Народная Улица 114",,Volgograd,,RU,,,Mo-Su 09:00-20:00,Wildberries,Q24933714
128047,wildberries,Wildberries,"Волгоградская область, Фролово, Советская улица, 71",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
128583,wildberries,Wildberries,"Волгоград Волгоградская область, городской округ Волгоград улица Тимирязева 17А",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
128662,wildberries,Wildberries,"Россия, Волгоградская обл, г Волгоград, Улица Курчатова 3",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
130675,wildberries,Wildberries,"г Волгоград, Улица Константина Симонова 40",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
130976,wildberries,Wildberries,"г Волгоград, Улица Панфёрова 4б",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
131711,wildberries,Wildberries,"Волгоградская область, Волжский, Оломоуцкая улица, 49А",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
131823,wildberries,Wildberries,"Волжский Волгоградская область, городской округ Волжский улица Мира 30",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
